SpeciesLatinName,SpeciesCommonName,Tissue,MammalNumberHorvath,Order,adult_mass_g,gestation_y,maturity_y,max_lifespan_y,age_range_lo,age_range_hi,n_samples,TxEx2-,BivProm2+,BivProm2-,ReprPC1+,ReprPC1-,BivProm1+,BivProm1-,EnhWk4-,TxEx1-,PromF5+,PromF5-,TxEnh4-,TxEx3-,EnhA17-,BivProm4+,BivProm4-,Tx7-,PromF4+,PromF4-,TxEnh5-,TxWk2-,BivProm3+,BivProm3-,EnhA2-,TxWk1-,TSS1+,TSS1-,EnhWk8-,EnhA6-,EnhWk3-,Tx6-,Tx5-,TSS2+,TSS2-,Tx8-,ReprPC4-,Quies3-,ReprPC2+,ReprPC2-,ReprPC6-,ReprPC3-,EnhA18-,PromF3+,PromF3-,TxEx4-,ReprPC5-,TxEnh8-,ReprPC7-,EnhA19-,Tx4-,PromF2+,Quies1-,Acet2-,PromF1+
Rattus norvegicus,Brown rat,Muscle,9.9.3,Rodentia,300.0,0.057534247,0.219178082,3.8,0.242105263,0.481578947,6,-0.77034493,0.596256002,0.86652993,-0.43267315,-1.037070585,0.308160136,0.156475332,-0.563604957,-0.947144166,-0.345943352,-0.811010667,-1.235121816,-1.131183271,-1.072584421,0.239724104,-1.498609387,0.071713373,0.36480786,-1.144650944,-1.289346135,-0.682479502,-0.259932893,-0.535135688,-1.178665046,-0.622556695,0.5954293,-0.645536391,-0.74400382,-1.315361384,-1.219918684,0.085287183,-0.148838152,-1.486935718,-0.259869088,-1.1411911,-0.404970439,0.434040097,1.159801339,-0.934966484,-0.564814841,0.277855342,-0.635893168,-1.674953212,-1.915105189,-1.510348921,0.664976345,-1.583674169,-1.170710858,-1.32691235,-0.87440759,-1.76033901,0.867515181,-0.890398802,-0.427912027
Rattus norvegicus,Brown rat,Neocortex,9.9.3,Rodentia,300.0,0.057534247,0.219178082,3.8,0.08021699,0.559066251,34,-0.041681021,0.390790128,-0.060454564,0.417419229,0.03087605,0.548970362,-0.070071426,0.122951228,-0.038552471,0.373610881,-0.128520096,-0.246704067,-0.054999175,0.08460389,0.431722375,-0.269599968,0.014432208,-0.177347108,-0.064792588,-0.068188121,0.081553787,0.069273326,-0.017312394,-0.174863158,0.042338091,-0.125098866,0.01133094,0.127234243,-0.155020336,-0.039739064,0.009770419,0.017789057,0.294777139,-0.273868955,-0.033009666,0.109045395,0.033079289,0.46782346,0.38129901,0.089621694,0.268996375,0.225179894,-0.065966013,0.011788647,-0.373167992,0.173090268,-0.190757119,-0.005524331,-0.098344903,-0.021367889,-0.448538554,0.085763741,0.088751974,6.91e-05
Rattus norvegicus,Brown rat,Ovaries,9.9.3,Rodentia,300.0,0.057534247,0.219178082,3.8,0.08021699,0.559066251,30,-0.360944032,0.684988451,0.606003123,0.526286359,0.210968408,0.676531634,0.649657541,-0.507137338,-0.58905109,0.683613328,0.123524007,-0.581266648,-0.195885134,-0.577346508,0.129084625,-0.303498326,-0.282679938,0.361280112,-0.092894277,-0.321088338,-0.291733388,0.685316521,0.04208551,-0.343199858,-0.286214164,0.644137955,-0.186928013,-0.606245013,-0.603219609,-0.615015539,-0.297210435,-0.241710363,0.477482882,0.490835499,-0.438602399,-0.4644632,-0.307620823,0.307671046,-0.402900396,-0.605288732,-0.531405616,-0.533709464,-0.285729586,-0.186405803,-0.875944539,0.202747926,-0.405596705,-0.341320915,-0.286118195,-0.530325064,-0.595706135,-0.423133409,-0.387100778,0.001502922
Rattus norvegicus,Brown rat,Skin,9.9.3,Rodentia,300.0,0.057534247,0.219178082,3.8,0.08021699,0.559066251,37,-0.117795775,1.138020719,1.137931298,1.176190454,0.921079122,1.158592454,1.182708581,-0.135655885,-0.148708132,1.05041486,1.049668638,0.014670569,-0.019524337,0.506351665,0.842179889,0.467785948,-0.0393409,-0.026797301,0.211254087,0.038097096,-0.120898724,1.061485791,0.758130706,0.720307857,0.011972608,0.410918907,0.464944333,-0.066037108,-0.036244885,0.361128263,-0.082198792,-0.092964148,1.064258146,0.679673511,0.183281508,-0.319278578,-0.294474538,1.07186144,0.605642625,0.506456074,0.036206073,0.403962385,0.074445855,0.053004298,-0.577746962,0.813511093,0.012003115,0.223557255,0.909181002,-0.065817679,1.055250282,-0.713720332,-0.348962801,-0.108815804
Rattus norvegicus,Brown rat,Substantia nigra,9.9.3,Rodentia,300.0,0.057534247,0.219178082,3.8,0.08021699,0.559066251,22,-0.187381402,0.252277476,-0.142376003,0.387901324,0.29026862,0.43130321,0.02705093,-0.121398887,-0.280936634,0.319687871,0.015493354,-0.301439441,-0.178715254,-0.295055726,0.520385235,-0.661329942,-0.226085826,-0.076671311,0.505052733,0.012649198,-0.007924587,-0.362639106,-0.362607,-0.652907322,-0.13385606,0.078975247,0.406518559,-0.095802755,-0.512808741,-0.089283109,-0.180769994,-0.153184901,0.016626775,0.234137677,-0.254212924,-0.084032825,-0.150894347,0.404688759,-0.162289948,-0.067987117,-0.060505187,-0.25083881,0.23442216,0.100574389,-0.642212326,-0.027438459,-0.294202304,-0.024232386,-0.365492937,-0.242732878,-0.780391247,-0.097667744,-0.360900673,0.369036231
Rhinolophus ferrumequinum,Greater horseshoe bat,Skin,8.6.1,Chiroptera,22.875,0.219178082,2.0,30.5,0.0,0.691803279,40,-0.082784755,0.13770894,0.112871555,0.127811691,0.056994589,0.137022515,0.140680798,-0.126491666,-0.060548989,0.128343701,0.116827242,-0.055914744,-0.104066105,-0.100996516,0.055037177,0.038970917,-0.061870152,0.045452636,0.029304976,-0.096579849,-0.132698412,0.100660687,0.01069384,-0.086024769,-0.077119604,0.04677697,0.066048633,-0.130768239,-0.119486202,-0.089034061,-0.053317202,-0.090730162,0.079341536,0.099502436,-0.063934099,-0.124963598,-0.099662166,0.025199864,-0.058928174,-0.1349782,-0.109922524,-0.12859881,0.049380064,0.016815815,-0.041105554,-0.013465784,-0.03670645,-0.126107162,0.077496905,-0.066232312,-0.039323906,-0.128564411,-0.132635459,0.020800496
Rhynchonycteris naso,Proboscis bat,Skin,8.17.2,Chiroptera,3.9,0.405479452,1.5,8.5,0.011764706,0.705882353,22,0.060434336,0.172396249,0.216474434,0.086190279,0.058288502,0.41304214,0.396123456,-0.003696832,0.099717249,0.338791344,0.385867937,0.25888811,0.138365495,-0.061125306,0.399707331,0.278089226,0.061555778,0.287288761,0.285172142,0.112231231,-0.044729978,0.329751367,-0.013873513,0.308952662,0.084614185,0.163324809,0.268911607,-0.005502966,0.113894726,0.276917845,0.070853,0.121776643,0.38464501,0.522001855,0.153480767,0.036869885,0.052143124,0.031614153,0.14352429,-0.1116632,0.021709099,-0.125372115,0.490545524,0.231806504,0.181066586,0.149395728,0.378536865,0.126341943,0.282290044,0.116533202,0.029465882,-0.062294131,-0.022740144,0.339543004
Rousettus aegyptiacus,Egyptian fruit bat,Skin,8.5.9,Chiroptera,125.0,0.317808219,1.0,22.9,0.218340611,0.611353712,16,0.05336773,0.231908189,0.137504135,0.132644331,-0.131390942,0.213345065,0.030683751,-0.129843861,0.081674947,0.229003488,0.171094937,0.105421024,0.078398294,0.016052386,0.19246776,-0.064717753,0.099190797,-0.166437423,-0.166169137,0.014163029,-0.073827138,0.164518006,0.035231807,-0.194001242,-0.018399693,-0.057488025,-0.141497281,-0.198864075,-0.226719846,-0.059874475,0.053627615,0.073441244,-0.221658355,-0.082377123,0.006882041,-0.195058176,-0.102251157,0.058240825,-0.094314714,-0.218645424,-0.146288957,-0.085618028,0.123443805,-0.221433086,0.05356679,0.201692582,0.058388506,-0.256670168,0.097407304,0.16164845,0.046027264,-0.258525533,-0.20972803,-0.121135199
Saccopteryx bilineata,Greater sac-winged bat,Skin,8.17.1,Chiroptera,7.9,0.350684932,1.0,11.0,0.018181818,0.754545455,29,-0.100570746,0.176644765,0.133091513,0.10515878,0.115561614,0.069430331,0.236621404,-0.109642693,-0.004294282,0.130197033,0.240373592,0.014290608,-0.030021243,-0.104929069,-0.10203335,0.215357582,-0.082382702,0.076946656,0.146083147,-0.019038643,-0.16321829,0.223554963,0.057104628,0.259782288,-0.02778583,0.063440198,0.210410641,-0.209871247,-0.167176303,-0.07143957,-0.06166888,-0.042796187,0.238137019,0.204322858,-0.071667959,-0.148536937,-0.129116114,0.156914145,-0.170390628,-0.218434063,-0.198518148,-0.125389074,0.194403436,0.189781521,0.075380397,0.029474399,0.238509359,-0.076749764,0.222848786,-0.077224541,-0.036675813,-0.182626112,0.051833796,0.26363951
Sarcophilus harrisii,Tasmanian devil,Skin,18.1.1,Dasyuromorphia,8202.25,0.071232877,2.0,13.0,0.038461538,0.615384615,41,-0.073029145,0.115823909,-0.066012026,0.059305067,-0.184947918,-0.023838048,0.102530804,-0.28637079,-0.092732944,-0.02859177,0.004537251,-0.107426366,-0.11502496,-0.227719835,-0.174057025,-0.123037789,-0.082662306,0.030586245,0.003594021,-0.185466654,-0.14524125,0.00719418,-0.107881566,-0.227546523,-0.163455912,0.020999962,0.034817844,-0.276411686,-0.282854083,-0.25397026,-0.127607283,-0.08830692,0.073831064,-0.009281672,-0.173712954,-0.268502257,-0.236454805,0.028148869,-0.185424821,-0.248836238,-0.238829801,-0.249807519,-0.070983803,0.040161318,-0.065728293,-0.180337386,-0.14026424,-0.0923198,-0.124455335,-0.096189962,-0.086452925,-0.299500021,-0.294158216,-0.154569673
Sorex cinereus,Cinereus shrew,Liver,12.3.10,Eulipotyphla,4.3,0.052054795,0.421917808,1.9,0.175438596,0.657894737,11,-0.462512967,1.664063363,1.715602593,1.458184841,1.377532759,1.593155972,1.220483926,1.074990512,-1.356835474,1.84419661,1.598727884,-0.229675871,0.483757647,1.140524948,1.882752292,1.59510087,-1.041163319,-0.463296798,-1.170011717,1.094004353,0.926817273,1.282686929,1.457015014,1.013722721,0.68160974,-0.486067496,-0.902424219,1.037128624,1.190022411,1.104128126,-0.286793656,0.689550364,0.922703442,1.299130547,1.274392588,0.802678058,0.897654447,1.123457514,0.971779304,1.273352091,1.269491972,1.416495674,-0.016019396,0.528052928,-1.826623929,1.193405174,0.720003619,1.14654712,1.165524069,-1.382912357,1.148290219,0.777016702,0.917230298,-0.292863489
Sorex cinereus,Cinereus shrew,Tail,12.3.10,Eulipotyphla,4.3,0.052054795,0.421917808,1.9,0.087719298,0.701754386,33,-0.461189771,1.14273107,0.97664361,0.772076127,0.631952114,0.993440051,0.577743166,0.863310765,-0.318908742,1.373785681,1.243799074,0.013765546,0.077519408,0.998751295,1.178747993,0.84699126,-0.367968682,-0.784435918,-1.13954702,0.502513425,0.472273424,0.795790454,0.940680194,0.938224418,0.039587124,-1.190601724,-0.78762435,0.803585057,0.912173636,0.873067285,-0.474782878,0.079630012,0.426291381,0.909777275,0.96585512,0.622774741,0.315555121,0.729896975,0.924900333,0.751395631,0.958807206,1.010216899,0.348666033,1.238013961,-1.177457687,0.822977636,0.73861067,0.575913307,1.2951721,-0.399419012,0.571370776,-0.019480933,0.798158897,-0.302403937
Steno bredanensis,Rough-toothed dolphin,Blood,4.13.10,Artiodactyla,114000.0,1.030136986,10.0,32.0,0.145106092,0.746321013,6,-0.118237148,0.058256819,0.058140588,0.038513629,0.056011378,0.072727181,0.054237476,-0.072769773,-0.112843257,0.075745354,0.06009739,-0.076187429,-0.066350798,-0.078756056,0.052549283,-0.001195001,-0.119685513,-0.041409655,-0.007012152,-0.02004578,-0.04481095,0.062543801,0.044202064,-0.080977341,-0.047357374,-0.050642614,0.030239954,-0.101835546,-0.105665908,-0.03428818,-0.083921633,-0.035474366,0.079988978,-0.002288322,-0.119133108,-0.059041714,-0.082848837,0.064358765,0.04053932,-0.036352447,-0.031045279,0.002873086,0.058856701,-0.001621363,-0.051571652,0.026876452,-0.120440162,0.022507686,-0.125657534,-0.109338787,-0.033281491,-0.06826165,-0.017173737,0.126680257
Steno bredanensis,Rough-toothed dolphin,Skin,4.13.10,Artiodactyla,114000.0,1.030136986,10.0,32.0,0.145448323,0.746663244,6,-0.073644339,0.090826518,0.039933424,0.065501171,0.045442941,-0.016710115,0.0463105,-0.089334088,-0.036908034,-0.073898853,-0.070065082,-0.111898127,-0.049663195,-0.118937685,-0.049727226,-0.114743074,-0.007931073,-0.009266749,0.019398369,-0.086698059,-0.060775364,0.038220461,0.016519232,-0.108980099,-0.038812365,-0.00182617,0.029908904,-0.05126688,-0.07969744,-0.093015382,0.041319529,-0.023900407,0.082763647,0.015841417,-0.107745802,-0.07640132,-0.014548079,-0.044463479,0.028538076,-0.024019599,0.009617937,0.002812577,-0.01294666,-0.126838223,-0.10810276,-0.009407532,-0.077583654,-0.076355645,-0.058940263,0.003546924,-0.077635927,-0.074627805,-0.006049699,0.07113014
Sus scrofa domesticus,Pig,Bladder,4.7.1,Artiodactyla,350000.0,0.315068493,0.458334,23.0,0.003454437,0.172364503,15,-0.111043772,0.476937397,0.496337651,0.427678306,0.270855463,0.390158229,0.297247078,0.108737315,-0.044566254,0.291544377,0.313142582,-0.061109298,0.024184771,0.245543803,0.247700802,0.255902336,0.101880833,-0.363880067,-0.117628569,0.19217278,0.230646466,0.336789424,0.294250137,0.055370742,0.143940847,0.165293702,-0.041836937,0.178887317,0.170326834,0.163922685,0.18689602,0.100187701,-0.090810384,0.247966107,0.179962237,0.01868823,0.263306562,0.41175784,0.250773517,0.235096751,0.187427372,0.325239638,0.025559159,0.113864141,-0.235235692,0.295487779,0.021580085,0.330736579,0.324382732,-0.018102409,0.15643728,-0.032675607,0.209935874,-0.046543437
Sus scrofa domesticus,Pig,Blood,4.7.1,Artiodactyla,350000.0,0.315068493,0.458334,23.0,0.001310304,0.272185825,98,-0.296886389,0.482315139,0.463751742,0.465291662,0.40922448,0.487347244,0.410769718,-0.455132912,-0.301018847,0.461261732,0.367387989,-0.191799606,-0.346498293,-0.418146634,0.439994585,-0.172883657,-0.263872711,-0.113186319,0.027085975,-0.319187419,-0.321594236,0.424864134,0.096709271,-0.473189727,-0.39879128,0.231163933,0.06598403,-0.429928037,-0.433131937,-0.436743246,-0.220202783,-0.386710137,0.467070883,0.441077692,-0.383270352,-0.426947595,-0.453615979,0.419755089,-0.100838703,-0.360542596,-0.344989919,-0.252382386,0.418508802,-0.035141372,-0.362858548,-0.092754433,-0.400053867,-0.212692561,-0.348514972,-0.272130948,-0.46221779,-0.454106421,-0.366596402,0.381799388
Sus scrofa domesticus,Pig,FrontalCortex,4.7.1,Artiodactyla,350000.0,0.315068493,0.458334,23.0,0.003454437,0.172364503,16,-0.326727016,0.556430609,0.505253298,0.577937111,0.440770587,0.585554871,0.315085959,0.21660611,-0.311313129,0.532447252,0.412605354,-0.428609033,-0.022603647,0.356545963,0.568586675,0.290855516,-0.235583959,0.167693916,0.072118626,0.209086492,-0.013363837,0.32961724,0.34858635,0.163313892,-0.093009997,0.208913323,0.052709662,0.228040596,0.035317672,0.41657513,-0.17694118,-0.182351547,0.118883253,0.287362447,0.00574357,0.143847797,-0.111971804,0.560629341,0.406729483,0.295980004,0.268100618,0.335988177,0.040162934,0.11470198,-0.428783112,0.38552788,-0.3550291,0.24070287,0.268575964,-0.251399221,0.091859787,-0.10822238,0.13547952,-0.371862493
Sus scrofa domesticus,Pig,Kidney,4.7.1,Artiodactyla,350000.0,0.315068493,0.458334,23.0,0.003454437,0.172364503,16,0.070743284,0.53142931,0.47005895,0.456143751,0.353344094,0.498874877,0.325556357,0.159539925,-0.061455832,0.444574084,0.471390521,0.163790669,0.058024751,0.406077065,0.495321261,0.389692948,0.096467875,-0.188613511,-0.052840641,0.374601642,0.216112219,0.43750744,0.373750608,0.287784686,0.236312291,0.112485036,0.020734073,0.255583831,0.314679464,0.366670232,0.198141913,0.279395904,-0.029347057,0.362376792,0.408062391,-0.128683389,0.125604128,0.430157061,0.412376383,0.063757805,0.107872152,0.373936465,0.376123737,-0.016000522,-0.211284815,0.337094928,0.312249979,0.314581444,0.457613768,0.200234649,0.562117277,-0.451387786,0.351296211,0.402381588
Sus scrofa domesticus,Pig,Liver,4.7.1,Artiodactyla,350000.0,0.315068493,0.458334,23.0,0.003454437,0.172364503,16,-0.205325092,0.620541965,0.612563348,0.610798919,0.584826285,0.655310337,0.478305612,-0.577392427,-0.426952585,0.604103411,0.560225227,-0.24945939,-0.112555884,0.053935043,0.587574519,0.331841227,-0.148935342,-0.084578687,0.053801401,0.157654843,-0.109546672,0.546853277,0.513521848,-0.565585846,-0.376095527,0.017658752,0.134947151,-0.240778634,-0.479025867,-0.50928928,-0.204836685,-0.436158354,0.359358496,0.450862876,0.093878581,-0.542745796,-0.520333074,0.514107461,-0.002563555,-0.409825366,-0.495245051,0.119224011,0.331400196,-0.2279675,-0.447933203,-0.224677086,-0.525689734,-0.346153583,0.454570508,-0.415821994,-0.497656756,-0.486186293,-0.405416609,0.341995537
Sus scrofa domesticus,Pig,Lung,4.7.1,Artiodactyla,350000.0,0.315068493,0.458334,23.0,0.003454437,0.172364503,15,-0.12779698,0.63301881,0.569358198,0.611873276,0.433503278,0.654360797,0.424807516,-0.332206111,-0.056994373,0.5927174,0.56483665,0.194225111,0.079403757,0.250341868,0.603340103,0.484349536,-0.041569775,-0.072887939,0.084967392,0.23039925,-0.088612447,0.476568948,0.311815065,0.106078063,-0.172585436,0.225676356,0.122140318,-0.355206258,-0.11127911,0.218137836,-0.052096376,-0.1048955,0.307372397,0.52201322,0.223383164,-0.499513845,-0.369883865,0.369635861,-0.088882057,-0.291727159,-0.262004031,0.273969038,0.357917976,0.322610485,0.1608913,0.214383771,0.215501813,0.183942239,0.438835262,0.005222565,0.176621784,-0.530727654,-0.222124956,-0.05037387
Sus scrofa minusculus,Winsconsin miniature pig,Blood,4.7.2,Artiodactyla,100000.0,0.315068493,0.458334,23.0,0.000952948,0.223942823,60,0.116849828,0.729842295,0.675861568,0.677668869,0.579718617,0.739861137,0.67759902,-0.207770798,0.007680671,0.659551325,0.63113913,0.173714944,0.065287637,-0.112873894,0.608412913,0.173394009,0.050361909,-0.055329602,0.126370939,0.044878007,0.040365076,0.624261669,0.306818592,-0.300644304,-0.111738418,0.183732029,0.404687938,-0.192772305,-0.143593167,-0.10947409,0.111942351,-0.029260446,0.764148537,0.662488845,-0.017195962,-0.143097927,-0.193570652,0.614500179,0.191779593,-0.047527893,0.027388867,0.041253413,0.630137761,0.493668697,-0.503797914,0.154473749,-0.104386474,0.073912701,-0.019841195,0.086349918,-0.707618496,-0.327629854,-0.065508695,0.328913648
Tachyglossus aculeatus,Short-beaked echidna,Blood,21.2.1,Monotremata,3500.0,0.091780822,1.501369863,49.5,0.008417508,0.21010101,5,-0.144879497,0.181028395,0.110132329,0.1917054,0.185670728,0.108656774,0.054460329,-0.164198716,-0.176424365,0.114819797,0.117104173,-0.061968883,-0.10160109,-0.148656531,0.168264979,-0.079814826,-0.180573776,0.142611962,0.044620759,-0.015649897,-0.080537422,0.134172457,-0.027459175,-0.177183319,-0.174839938,0.01908985,0.005226253,-0.160395842,-0.173890432,-0.158954915,-0.173859016,-0.180562827,0.045952813,0.102486693,-0.180664136,-0.158522169,-0.186447203,0.166415417,-0.005553363,-0.137701416,-0.130185626,-0.037500199,0.187993683,0.013295577,-0.077256636,-0.097038628,-0.185763639,-0.053074646,-0.185981384,-0.17832019,-0.016798709,-0.165223741,-0.094062044,-0.180677831
Tadarida brasiliensis,Mexican free-tailed bat,Skin,8.8.3,Chiroptera,12.5,0.21369863,1.123287671,12.0,0.016666667,0.516666667,19,-0.135372112,0.306959982,0.097443224,0.268336179,-0.007250585,0.2991726,0.117614346,-0.29970865,-0.173751733,0.254794993,0.171020161,-0.159337655,-0.190468581,-0.203959043,0.005041084,-0.024384872,-0.081339811,-0.01164815,-0.07481686,-0.139923985,-0.242835609,0.277513067,-0.041623351,-0.310312064,-0.148367954,-0.066597464,-0.043563744,-0.263252946,-0.316692073,-0.252192111,-0.06384938,-0.167476382,0.049826351,0.191869071,-0.167639484,-0.32729632,-0.256303393,0.236124089,-0.10609236,-0.250849672,-0.277926507,-0.218444565,-0.316485619,-0.135271664,-0.239099051,-0.026492799,-0.152843386,-0.172440428,0.240278789,-0.073331725,0.034898239,-0.315192488,-0.282396297,-0.119816709
Tragelaphus angasii,Nyala,Blood,4.1.19,Artiodactyla,120000.0,0.61369863,1.238356164,18.5,0.116105146,0.591188449,5,-0.008709332,0.102240192,0.064284871,0.033357401,-0.005290676,0.110103273,0.015346398,-0.080026856,-0.02632466,-0.046613559,0.062382027,-0.069704753,-0.054315872,-0.072364484,-0.132894891,-0.079574115,0.009397926,-0.019395888,-0.096399726,-0.046580227,-0.051902055,0.059084426,-0.025659731,-0.139897223,-0.065915368,-0.093114913,-0.074928079,-0.094593915,-0.090070179,-0.099380997,0.014652993,-0.073977347,0.097745609,-0.033437598,-0.049180797,-0.082644882,-0.066839782,0.023332284,-0.095190421,-0.062890434,-0.074818799,-0.08449573,0.085812254,0.00371959,-0.058621896,-0.057835245,-0.109954203,-0.075350861,-0.164682791,-0.112582443,-0.046825988,-0.076318511,-0.069908962,0.141105048
Tragelaphus eurycerus,Bongo,Blood,4.1.20,Artiodactyla,307500.0,0.789041096,2.356164384,21.9,0.000375048,0.657209205,5,-0.095716667,0.157300618,0.157145732,0.157056965,0.152311966,0.155782249,0.149559104,-0.148143031,-0.116072427,0.157872902,0.159697822,-0.132817172,-0.126488564,-0.147348325,0.14188007,0.080199446,-0.131177478,-0.083303783,0.038496413,-0.137111966,-0.133341648,0.152069116,0.019307134,-0.147306626,-0.138281035,0.071407726,0.033939175,-0.146213754,-0.149923337,-0.149122144,-0.115632143,-0.13548127,0.156656079,0.131784449,-0.144355095,-0.154789047,-0.147746552,0.157610633,-0.124438809,-0.144697586,-0.147411324,-0.147129773,0.064014286,0.146133342,-0.11872244,-0.12739233,-0.138154892,-0.137543767,-0.101458845,-0.130981333,0.074277124,-0.146805044,-0.151651361,-0.07230351
Tragelaphus imberbis,Lesser kudu,Blood,4.1.21,Artiodactyla,82500.0,0.643835616,1.380821918,19.8,0.000553101,0.579096924,7,-0.045882355,0.16312758,0.139746626,0.160831432,0.110893383,0.162469576,-0.01340265,-0.082813203,-0.107988674,0.15897631,0.095817374,-0.110282767,-0.013309556,-0.072618652,0.162290508,-0.012407366,-0.099336688,-0.001540299,-0.126918125,-0.014950627,0.016338808,0.13696124,-0.01697062,-0.127936723,-0.04588166,-0.107314284,-0.127691253,-0.050337418,-0.071201991,-0.108524927,-0.065164095,-0.059022002,0.145183798,0.003970365,-0.100302498,-0.102633265,-0.085261317,0.125680252,-0.076827491,-0.074383611,-0.0767187,-0.077608461,0.129711514,0.059300899,-0.127454471,-0.07205003,-0.134551295,-0.075521999,-0.074529532,-0.141618829,0.159335592,-0.065489582,-0.06811842,-0.012858224
Tragelaphus strepsiceros,Greater kudu,Blood,4.1.23,Artiodactyla,217500.0,0.624657534,1.416438356,23.5,0.01106383,0.595744681,9,-0.145541561,0.158147796,0.156956617,0.157059683,0.143722311,0.158719259,0.13039358,-0.145034091,-0.155621418,0.124488095,0.149613611,-0.13390091,-0.159022246,-0.146826811,-0.002533635,-0.119325665,-0.127931934,0.014446925,0.083499353,-0.124078588,-0.146016232,0.148052928,0.046095679,-0.135719483,-0.122104145,0.090442749,0.089757729,-0.157403273,-0.137471764,-0.140685462,-0.107028415,-0.140829344,0.134716358,0.094666477,-0.14781359,-0.12651766,-0.134295268,0.144009786,-0.03530297,-0.114043476,-0.130025809,-0.139185305,0.150688029,0.100550296,-0.122614536,-0.052439249,-0.134157109,-0.021063976,-0.062673548,-0.150903968,0.024787104,-0.135164566,-0.112690034,0.106036375
Trichechus manatus,West Indian manatee,Blood,14.1.1,Sirenia,467324.83,0.917808219,3.001369863,69.0,0.017391304,0.494955808,9,-0.074615429,0.064072793,0.024878376,0.005787596,-0.062262357,0.06481935,0.026269019,-0.089241191,-0.084502144,0.063125391,0.040099378,-0.078984713,-0.061734441,-0.079361711,-0.062509127,-0.078677599,-0.071816545,0.046133038,0.030375924,-0.08238964,-0.086147202,0.026330489,-0.064608884,-0.082872292,-0.063248013,0.005155545,0.02932527,-0.088214928,-0.084395362,-0.090132912,-0.043936928,-0.073850879,0.056845388,0.028693147,-0.085416398,-0.086490327,-0.086192628,-0.040731093,-0.068550452,-0.082685572,-0.082278879,-0.081437052,0.003018472,-0.060346505,-0.067659673,-0.061496645,-0.087540594,-0.054855036,-0.080641568,-0.08476513,0.01416032,-0.071484969,-0.078547376,0.07932365
Tupaia longipes,Long-footed treeshrew,Skin,17.1.3,Scandentia,164.1,0.128757991,0.310787671,12.0,0.066666667,0.25,10,0.182789114,1.084318804,0.942203758,1.187548565,1.220328002,1.187260224,0.779821923,0.245621445,0.737514418,1.148570976,0.882241774,0.754274665,0.040744177,0.577457432,0.886464938,0.698559809,0.259039454,-0.098691929,0.120975308,0.448657617,-0.742829364,1.166229762,0.696060785,0.559334588,-0.197998037,0.018874736,0.495623555,-0.067687798,0.344726466,0.44799723,0.278923639,-0.260232143,0.979057453,0.939422157,0.387168545,-0.598156154,-0.827296146,1.260426152,0.344411603,-0.14559516,-0.197811496,0.215172292,-0.057772897,-0.297810094,-0.030202323,0.471488432,0.458385991,0.135771968,0.930883262,0.525550039,0.191393785,-1.187452233,0.03528972,-0.203505487
Tupaia tana,Large treeshrew,Skin,17.1.4,Scandentia,197.8,0.128757991,0.310787671,11.6,0.086206897,0.25862069,27,-0.004526224,0.859448908,0.665846821,0.777147687,0.368796085,0.846659659,0.6025521,-0.34422968,0.026244884,0.792237925,0.446688955,0.262467022,-0.022715584,-0.108830975,0.369554436,0.006532423,-0.020844639,-0.26336439,-0.402690411,0.030236814,-0.380031267,0.820639437,0.078246482,-0.2353669,-0.095289846,0.044314684,-0.152661286,-0.286917513,-0.38168673,-0.12668933,-0.035469257,-0.059653643,0.610501599,0.227492893,-0.093039713,-0.408977192,-0.252254753,0.354705382,-0.342046393,-0.398721969,-0.276887379,-0.173959409,0.328588392,-0.116966901,-0.051416396,0.063327325,-0.027311925,-0.209392034,0.365715877,-0.054561038,0.069011819,-0.659390208,-0.573933606,0.37184956
Tursiops aduncus,Indo-Pacific bottlenose dolphin,Skin,4.13.9,Artiodactyla,130000.0,1.0,6.75,49.0,0.06122449,0.755102041,44,-0.010423545,0.021673249,-0.030748277,0.03650054,0.002159881,-0.018994294,-0.025799492,-0.027798208,0.012669637,0.010461587,-0.02320807,0.008420804,0.012219765,-0.001403153,0.001763568,0.002084293,-0.033065808,-0.018906042,0.005864339,-0.00540849,-0.014495321,-0.030526464,-0.033599244,-0.045990774,-0.029457046,-0.009716183,0.005583074,-0.030985471,-0.051378635,-0.042821164,-0.049328617,-0.003107819,-0.013136284,-0.019060256,-0.034979004,-0.038309563,-0.006229858,0.000934194,0.004573582,-0.052519892,-0.019109951,-0.045147033,0.030417295,-0.012324914,0.028329477,-0.019829572,-0.0395359,-0.00238345,-0.021754742,-0.030532149,0.030700034,-0.032543605,-0.010092592,0.013701454
Tursiops truncatus,Bottlenose dolphin,Blood,4.13.6,Artiodactyla,200000.0,1.030136986,8.931506849,67.0,0.00854046,0.863731343,143,-0.022595363,0.049405512,0.020906264,0.031063958,0.010784131,0.040662123,0.002242533,-0.036901127,-0.020634756,0.046735488,0.022078734,-0.026711906,-0.02862193,-0.038929878,0.032127173,-0.048057983,-0.009316964,0.001527743,-0.01416744,-0.032546309,-0.029297347,0.035898559,-0.030973521,-0.050088968,-0.022195106,-0.009134836,-0.017560837,-0.036977715,-0.038898933,-0.039430956,-0.008590691,-0.02794091,0.009768656,-0.006917718,-0.027409639,-0.037595319,-0.025084269,0.017028002,-0.029282082,-0.038029617,-0.035358783,-0.042738629,0.024889844,-0.005488274,-0.040269296,-0.032378786,-0.042690995,-0.035498772,-0.044511719,-0.016999937,-0.052146892,-0.030761158,-0.042479334,0.008887129
